ticket_nro,fecha_hora,dni_cliente,sucursal,canal,empleado_id,metodo_pago_id,sku_variante,cantidad,costo_unitario_historico,precio_unitario_cobrado,promocion_id,subtotal
2822,2025-06-18 13:09:00,39766964,Tienda Online,Web,7,5,JOG-CEL-unico,1,16544.66,41361.66,,41361.66
2823,2025-07-26 06:38:00,14441842,Shopping,Presencial,8,5,JOG-CEL-XL,1,16544.66,41361.66,,41361.66
2823,2025-07-26 06:38:00,14441842,Shopping,Presencial,8,5,SWE-MAR-XXL,1,13010.13,32525.33,,32525.33
2823,2025-07-26 06:38:00,14441842,Shopping,Presencial,8,5,JEA-NEG-XL,1,8748.58,21871.44,,21871.44
2823,2025-07-26 06:38:00,14441842,Shopping,Presencial,8,5,JEA-NEG-XL,1,8748.58,21871.44,,21871.44
2823,2025-07-26 06:38:00,14441842,Shopping,Presencial,8,5,MUS-AZU-XXL,1,12928.22,32320.56,,32320.56
2824,2024-07-16 09:23:00,34296024,Centro,Presencial,5,1,GOR-ROJ-L,1,11486.7,28716.74,,28716.74
2824,2024-07-16 09:23:00,34296024,Centro,Presencial,5,1,GOR-ROJ-S,2,11486.7,28716.74,,57433.48
2825,2025-01-17 20:42:00,30643479,Shopping,Presencial,9,1,REM-TUR-M,1,13673.12,34182.8,,34182.8
2826,2025-04-28 05:08:00,16604711,Tienda Online,Web,9,1,REM-BLA-unico,1,13071.19,32677.97,,32677.97
2826,2025-04-28 05:08:00,16604711,Tienda Online,Web,9,1,MUS-AZU-unico,1,12928.22,32320.56,,32320.56
2826,2025-04-28 05:08:00,16604711,Tienda Online,Web,9,1,CHU-VER-M,1,13529.35,33823.38,,33823.38
2826,2025-04-28 05:08:00,16604711,Tienda Online,Web,9,1,SWE-MAR-M,1,13010.13,32525.33,,32525.33
2827,2024-02-08 04:29:00,14868286,Tienda Online,Web,2,2,CIN-TUR-XL,1,13257.96,33144.89,,33144.89
2827,2024-02-08 04:29:00,14868286,Tienda Online,Web,2,2,CAM-BLA-M,1,14680.23,36700.58,,36700.58
2827,2024-02-08 04:29:00,14868286,Tienda Online,Web,2,2,JOG-CEL-S,1,16544.66,41361.66,,41361.66
2827,2024-02-08 04:29:00,14868286,Tienda Online,Web,2,2,JOG-CEL-XL,1,16544.66,41361.66,,41361.66
2827,2024-02-08 04:29:00,14868286,Tienda Online,Web,2,2,SWE-MAR-XXL,1,13010.13,32525.33,,32525.33
2828,2024-06-20 06:42:00,38153498,Norte,Presencial,9,5,SWE-AZU-S,1,13010.13,32525.33,,32525.33
2829,2024-03-09 15:52:00,22755970,Tienda Online,Web,3,1,MUS-AZU-unico,2,12928.22,32320.56,,64641.12
2829,2024-03-09 15:52:00,22755970,Tienda Online,Web,3,1,REM-CEL-XXL,1,13673.12,34182.8,,34182.8
2829,2024-03-09 15:52:00,22755970,Tienda Online,Web,3,1,CAM-BEI-L,1,14680.23,36700.58,,36700.58
2830,2025-03-09 16:50:00,39377500,Tienda Online,Web,9,3,CHU-NEG-M,1,13529.35,33823.38,,33823.38
2830,2025-03-09 16:50:00,39377500,Tienda Online,Web,9,3,REM-TUR-M,1,13673.12,34182.8,,34182.8
2830,2025-03-09 16:50:00,39377500,Tienda Online,Web,9,3,REM-BLA-S,1,13071.19,19606.78,7.0,19606.78
2830,2025-03-09 16:50:00,39377500,Tienda Online,Web,9,3,JEA-LAV-S,2,8748.58,21871.44,,43742.88
2831,2025-09-28 09:56:00,43250363,Shopping,Presencial,3,4,CHU-NEG-XL,1,13529.35,33823.38,,33823.38
2831,2025-09-28 09:56:00,43250363,Shopping,Presencial,3,4,CHU-VER-XL,1,13529.35,21985.2,8.0,21985.2
2831,2025-09-28 09:56:00,43250363,Shopping,Presencial,3,4,CIN-MAR-S,2,13257.96,33144.89,,66289.78
2831,2025-09-28 09:56:00,43250363,Shopping,Presencial,3,4,BUZ-NEG-XL,1,11827.69,29569.23,,29569.23
2832,2024-02-17 23:16:00,17245195,Norte,Presencial,7,3,CHU-ÍND-L,1,13529.35,33823.38,,33823.38
2832,2024-02-17 23:16:00,17245195,Norte,Presencial,7,3,CHU-VER-S,1,13529.35,33823.38,,33823.38
2832,2024-02-17 23:16:00,17245195,Norte,Presencial,7,3,JEA-LAV-unico,1,8748.58,21871.44,,21871.44
2832,2024-02-17 23:16:00,17245195,Norte,Presencial,7,3,CHU-VER-XL,1,13529.35,33823.38,,33823.38
2833,2025-01-21 15:19:00,27748007,Shopping,Presencial,8,1,GOR-ROJ-unico,1,11486.7,28716.74,,28716.74
2833,2025-01-21 15:19:00,27748007,Shopping,Presencial,8,1,JOG-ÍND-M,1,16544.66,41361.66,,41361.66
2833,2025-01-21 15:19:00,27748007,Shopping,Presencial,8,1,CIN-ROS-L,1,13257.96,33144.89,,33144.89
2833,2025-01-21 15:19:00,27748007,Shopping,Presencial,8,1,GOR-GRI-unico,1,11486.7,28716.74,,28716.74
2833,2025-01-21 15:19:00,27748007,Shopping,Presencial,8,1,JOG-CEL-XL,1,16544.66,41361.66,,41361.66
2834,2025-04-02 09:14:00,40232791,Shopping,Presencial,2,1,CAM-CEL-S,1,14680.23,36700.58,,36700.58
2834,2025-04-02 09:14:00,40232791,Shopping,Presencial,2,1,CHU-VER-S,2,13529.35,33823.38,,67646.76
2834,2025-04-02 09:14:00,40232791,Shopping,Presencial,2,1,SWE-MAR-XXL,1,13010.13,32525.33,,32525.33
2834,2025-04-02 09:14:00,40232791,Shopping,Presencial,2,1,CAM-BLA-XL,1,14680.23,36700.58,,36700.58
2835,2025-04-10 16:08:00,14791741,Centro,Presencial,3,1,JOG-ÍND-XXL,1,16544.66,41361.66,,41361.66
2836,2025-11-17 20:23:00,15815848,Tienda Online,Web,5,2,CAM-BLA-L,1,14680.23,36700.58,,36700.58
2836,2025-11-17 20:23:00,15815848,Tienda Online,Web,5,2,CHU-VER-S,1,13529.35,33823.38,,33823.38
2836,2025-11-17 20:23:00,15815848,Tienda Online,Web,5,2,JEA-LAV-unico,1,8748.58,17934.58,9.0,17934.58
2836,2025-11-17 20:23:00,15815848,Tienda Online,Web,5,2,JOG-CEL-XXL,1,16544.66,41361.66,,41361.66
2837,2025-03-18 23:47:00,34651431,Tienda Online,Web,3,5,GOR-ROJ-S,2,11486.7,28716.74,,57433.48
2837,2025-03-18 23:47:00,34651431,Tienda Online,Web,3,5,CAM-CEL-XL,2,14680.23,36700.58,,73401.16
2838,2025-05-23 04:01:00,40298722,Tienda Online,Web,7,3,REM-VIO-XL,1,13071.19,32677.97,,32677.97
2838,2025-05-23 04:01:00,40298722,Tienda Online,Web,7,3,REM-CEL-XXL,1,13673.12,34182.8,,34182.8
2839,2025-11-06 17:16:00,18293899,Tienda Online,Web,6,5,JOG-CEL-XXL,1,16544.66,41361.66,,41361.66
2840,2024-07-04 11:37:00,29285678,Shopping,Presencial,7,4,CIN-TUR-XXL,1,13257.96,33144.89,,33144.89
2840,2024-07-04 11:37:00,29285678,Shopping,Presencial,7,4,REM-TUR-M,1,13673.12,34182.8,,34182.8
2840,2024-07-04 11:37:00,29285678,Shopping,Presencial,7,4,CHU-NEG-S,2,13529.35,33823.38,,67646.76
2840,2024-07-04 11:37:00,29285678,Shopping,Presencial,7,4,CIN-MAR-M,1,13257.96,33144.89,,33144.89
2840,2024-07-04 11:37:00,29285678,Shopping,Presencial,7,4,JOG-AZU-XXL,1,16544.66,41361.66,,41361.66
2841,2024-02-17 23:49:00,17245195,Norte,Presencial,1,2,CIN-MAR-unico,2,13257.96,33144.89,,66289.78
2842,2024-09-08 21:44:00,39924755,Shopping,Presencial,4,3,JOG-ÍND-XXL,1,16544.66,41361.66,,41361.66
2842,2024-09-08 21:44:00,39924755,Shopping,Presencial,4,3,CAM-BLA-XL,1,14680.23,36700.58,,36700.58
2842,2024-09-08 21:44:00,39924755,Shopping,Presencial,4,3,GOR-ROJ-unico,1,11486.7,28716.74,,28716.74
2843,2025-03-30 15:03:00,17157379,Tienda Online,Web,8,1,REM-CEL-S,1,13673.12,34182.8,,34182.8
2843,2025-03-30 15:03:00,17157379,Tienda Online,Web,8,1,JOG-CEL-L,1,16544.66,41361.66,,41361.66
2843,2025-03-30 15:03:00,17157379,Tienda Online,Web,8,1,JEA-NEG-M,1,8748.58,21871.44,,21871.44
2843,2025-03-30 15:03:00,17157379,Tienda Online,Web,8,1,REM-VIO-L,1,13071.19,32677.97,,32677.97
2844,2024-03-22 22:32:00,17686170,Shopping,Presencial,5,3,REM-BLA-unico,1,13071.19,32677.97,,32677.97
2844,2024-03-22 22:32:00,17686170,Shopping,Presencial,5,3,SWE-MAR-unico,1,13010.13,32525.33,,32525.33
2844,2024-03-22 22:32:00,17686170,Shopping,Presencial,5,3,JOG-CEL-L,1,16544.66,41361.66,,41361.66
2844,2024-03-22 22:32:00,17686170,Shopping,Presencial,5,3,GOR-GRI-unico,1,11486.7,28716.74,,28716.74
2845,2024-07-09 02:42:00,28514090,Tienda Online,Web,8,3,REM-TUR-M,1,13673.12,34182.8,,34182.8
2845,2024-07-09 02:42:00,28514090,Tienda Online,Web,8,3,CHU-ÍND-XL,2,13529.35,33823.38,,67646.76
2845,2024-07-09 02:42:00,28514090,Tienda Online,Web,8,3,CAM-BEI-M,1,14680.23,36700.58,,36700.58
2846,2024-05-04 17:52:00,10482569,Tienda Online,Web,9,3,REM-VIO-XXL,1,13071.19,32677.97,,32677.97
2846,2024-05-04 17:52:00,10482569,Tienda Online,Web,9,3,JOG-CEL-XL,1,16544.66,41361.66,,41361.66
2846,2024-05-04 17:52:00,10482569,Tienda Online,Web,9,3,CHU-ÍND-XL,1,13529.35,33823.38,,33823.38
2847,2025-05-30 17:05:00,13495405,Norte,Presencial,7,2,JEA-LAV-S,1,8748.58,21871.44,,21871.44
2847,2025-05-30 17:05:00,13495405,Norte,Presencial,7,2,MUS-CEL-unico,1,12928.22,32320.56,,32320.56
2847,2025-05-30 17:05:00,13495405,Norte,Presencial,7,2,GOR-GRI-S,1,11486.7,28716.74,,28716.74
2847,2025-05-30 17:05:00,13495405,Norte,Presencial,7,2,BUZ-AZU-L,1,11827.69,29569.23,,29569.23
2847,2025-05-30 17:05:00,13495405,Norte,Presencial,7,2,CAM-BLA-S,1,14680.23,36700.58,,36700.58
2848,2024-06-12 04:11:00,25273674,Shopping,Presencial,1,5,JEA-NEG-unico,1,8748.58,21871.44,,21871.44
2849,2024-05-21 22:35:00,18792148,Tienda Online,Web,5,1,CHU-ÍND-L,2,13529.35,33823.38,,67646.76
2849,2024-05-21 22:35:00,18792148,Tienda Online,Web,5,1,CAM-CEL-S,2,14680.23,36700.58,,73401.16
2849,2024-05-21 22:35:00,18792148,Tienda Online,Web,5,1,JOG-CEL-XL,1,16544.66,41361.66,,41361.66
2849,2024-05-21 22:35:00,18792148,Tienda Online,Web,5,1,MUS-AZU-M,1,12928.22,32320.56,,32320.56
2849,2024-05-21 22:35:00,18792148,Tienda Online,Web,5,1,GOR-GRI-unico,1,11486.7,27916.74,12.0,27916.74
2850,2025-03-03 18:42:00,13447833,Centro,Presencial,10,2,GOR-ROJ-L,1,11486.7,28716.74,,28716.74
2850,2025-03-03 18:42:00,13447833,Centro,Presencial,10,2,JOG-ÍND-L,1,16544.66,41361.66,,41361.66
2850,2025-03-03 18:42:00,13447833,Centro,Presencial,10,2,CIN-TUR-XXL,1,13257.96,33144.89,,33144.89
2850,2025-03-03 18:42:00,13447833,Centro,Presencial,10,2,CIN-ROS-XXL,1,13257.96,33144.89,,33144.89
2851,2025-04-30 14:46:00,23048327,Norte,Presencial,5,4,BUZ-NEG-S,1,11827.69,24246.77,10.0,24246.77
2852,2025-10-18 04:46:00,39559360,Norte,Presencial,5,4,REM-VIO-XL,1,13071.19,29410.17,2.0,29410.17
2852,2025-10-18 04:46:00,39559360,Norte,Presencial,5,4,CAM-BLA-S,1,14680.23,36700.58,,36700.58
2853,2025-05-14 04:54:00,41561757,Tienda Online,Web,5,3,MUS-CEL-XXL,1,12928.22,32320.56,,32320.56
2853,2025-05-14 04:54:00,41561757,Tienda Online,Web,5,3,REM-VIO-XL,1,13071.19,32677.97,,32677.97
2854,2025-07-21 12:20:00,43453305,Tienda Online,Web,7,1,SWE-AZU-M,1,13010.13,32525.33,,32525.33
2854,2025-07-21 12:20:00,43453305,Tienda Online,Web,7,1,CAM-CEL-unico,1,14680.23,36700.58,,36700.58
2855,2024-08-25 22:01:00,35433541,Norte,Presencial,5,4,MUS-CEL-L,1,12928.22,32320.56,,32320.56
2855,2024-08-25 22:01:00,35433541,Norte,Presencial,5,4,JOG-ÍND-XXL,1,16544.66,41361.66,,41361.66
2855,2024-08-25 22:01:00,35433541,Norte,Presencial,5,4,REM-CEL-unico,1,13673.12,34182.8,,34182.8
2855,2024-08-25 22:01:00,35433541,Norte,Presencial,5,4,CIN-MAR-L,1,13257.96,33144.89,,33144.89
2856,2024-09-20 08:26:00,26428983,Centro,Presencial,2,2,CIN-MAR-unico,1,13257.96,33144.89,,33144.89
2856,2024-09-20 08:26:00,26428983,Centro,Presencial,2,2,JEA-NEG-M,1,8748.58,21871.44,,21871.44
2856,2024-09-20 08:26:00,26428983,Centro,Presencial,2,2,REM-BLA-unico,1,13071.19,32677.97,,32677.97
2856,2024-09-20 08:26:00,26428983,Centro,Presencial,2,2,MUS-AZU-M,1,12928.22,32320.56,,32320.56
2856,2024-09-20 08:26:00,26428983,Centro,Presencial,2,2,CAM-BEI-L,1,14680.23,36700.58,,36700.58
2857,2024-01-22 13:40:00,22874170,Norte,Presencial,9,3,CAM-BEI-XXL,1,14680.23,36700.58,,36700.58
2857,2024-01-22 13:40:00,22874170,Norte,Presencial,9,3,MUS-CEL-L,1,12928.22,32320.56,,32320.56
2857,2024-01-22 13:40:00,22874170,Norte,Presencial,9,3,JOG-CEL-unico,1,16544.66,41361.66,,41361.66
2857,2024-01-22 13:40:00,22874170,Norte,Presencial,9,3,JOG-AZU-L,1,16544.66,41361.66,,41361.66
2857,2024-01-22 13:40:00,22874170,Norte,Presencial,9,3,REM-VIO-XL,1,13071.19,32677.97,,32677.97
2858,2025-02-25 20:46:00,22195628,Shopping,Presencial,6,3,CHU-NEG-unico,1,13529.35,33823.38,,33823.38
2858,2025-02-25 20:46:00,22195628,Shopping,Presencial,6,3,JOG-ÍND-XL,2,16544.66,41361.66,,82723.32
2859,2025-07-13 06:49:00,39377500,Tienda Online,Web,8,5,GOR-ROJ-XXL,1,11486.7,28716.74,,28716.74
2860,2025-02-10 14:28:00,11433274,Tienda Online,Web,7,5,GOR-ROJ-XXL,2,11486.7,28716.74,,57433.48
2860,2025-02-10 14:28:00,11433274,Tienda Online,Web,7,5,CIN-MAR-M,1,13257.96,33144.89,,33144.89
2861,2025-08-11 12:07:00,20332827,Tienda Online,Web,7,5,CAM-CEL-unico,1,14680.23,36700.58,,36700.58
2862,2024-05-24 11:09:00,24867952,Tienda Online,Web,1,4,SWE-AZU-XXL,1,13010.13,32525.33,,32525.33
2862,2024-05-24 11:09:00,24867952,Tienda Online,Web,1,4,CIN-TUR-XL,1,13257.96,33144.89,,33144.89
2862,2024-05-24 11:09:00,24867952,Tienda Online,Web,1,4,MUS-AZU-XXL,1,12928.22,32320.56,,32320.56
2862,2024-05-24 11:09:00,24867952,Tienda Online,Web,1,4,SWE-AZU-S,1,13010.13,32525.33,,32525.33
2862,2024-05-24 11:09:00,24867952,Tienda Online,Web,1,4,GOR-GRI-L,2,11486.7,28716.74,,57433.48
2863,2025-02-06 23:20:00,38250184,Shopping,Presencial,5,5,MUS-AZU-M,1,12928.22,32320.56,,32320.56
2863,2025-02-06 23:20:00,38250184,Shopping,Presencial,5,5,BUZ-AZU-unico,1,11827.69,29569.23,,29569.23
2863,2025-02-06 23:20:00,38250184,Shopping,Presencial,5,5,JOG-ÍND-XXL,1,16544.66,41361.66,,41361.66
2864,2025-09-12 01:39:00,35821297,Tienda Online,Web,3,1,CIN-MAR-XL,1,13257.96,33144.89,,33144.89
2864,2025-09-12 01:39:00,35821297,Tienda Online,Web,3,1,CIN-ROS-unico,1,13257.96,33144.89,,33144.89
2864,2025-09-12 01:39:00,35821297,Tienda Online,Web,3,1,CIN-TUR-XXL,2,13257.96,33144.89,,66289.78
2864,2025-09-12 01:39:00,35821297,Tienda Online,Web,3,1,CHU-NEG-unico,1,13529.35,33823.38,,33823.38
2865,2025-11-23 04:20:00,12239055,Shopping,Presencial,4,1,MUS-CEL-unico,1,12928.22,26502.86,9.0,26502.86
2865,2025-11-23 04:20:00,12239055,Shopping,Presencial,4,1,SWE-MAR-unico,1,13010.13,26670.77,9.0,26670.77
2865,2025-11-23 04:20:00,12239055,Shopping,Presencial,4,1,JOG-CEL-unico,1,16544.66,41361.66,,41361.66
2865,2025-11-23 04:20:00,12239055,Shopping,Presencial,4,1,CIN-MAR-unico,1,13257.96,33144.89,,33144.89
2866,2024-10-04 14:14:00,41002707,Norte,Presencial,3,2,JOG-ÍND-S,1,16544.66,41361.66,,41361.66
2866,2024-10-04 14:14:00,41002707,Norte,Presencial,3,2,SWE-MAR-S,1,13010.13,32525.33,,32525.33
2866,2024-10-04 14:14:00,41002707,Norte,Presencial,3,2,SWE-AZU-S,1,13010.13,32525.33,,32525.33
2867,2025-11-25 12:02:00,34268915,Shopping,Presencial,3,5,JOG-AZU-unico,1,16544.66,41361.66,,41361.66
2867,2025-11-25 12:02:00,34268915,Shopping,Presencial,3,5,CAM-BLA-XL,1,14680.23,36700.58,,36700.58
2868,2024-08-28 01:49:00,41453788,Shopping,Presencial,6,4,CHU-VER-XL,1,13529.35,33823.38,,33823.38
2868,2024-08-28 01:49:00,41453788,Shopping,Presencial,6,4,CHU-VER-M,1,13529.35,33823.38,,33823.38
2868,2024-08-28 01:49:00,41453788,Shopping,Presencial,6,4,REM-VIO-M,1,13071.19,32677.97,,32677.97
2868,2024-08-28 01:49:00,41453788,Shopping,Presencial,6,4,CHU-VER-XL,1,13529.35,33823.38,,33823.38
2868,2024-08-28 01:49:00,41453788,Shopping,Presencial,6,4,JEA-LAV-L,1,8748.58,21871.44,,21871.44
2869,2024-12-20 01:40:00,17686170,Shopping,Presencial,6,3,JEA-NEG-unico,1,8748.58,21871.44,,21871.44
2869,2024-12-20 01:40:00,17686170,Shopping,Presencial,6,3,CHU-ÍND-XXL,2,13529.35,33823.38,,67646.76
2869,2024-12-20 01:40:00,17686170,Shopping,Presencial,6,3,CAM-BEI-L,1,14680.23,36700.58,,36700.58
2869,2024-12-20 01:40:00,17686170,Shopping,Presencial,6,3,BUZ-AZU-L,1,11827.69,29569.23,,29569.23
2869,2024-12-20 01:40:00,17686170,Shopping,Presencial,6,3,BUZ-NEG-unico,1,11827.69,29569.23,,29569.23
2870,2025-04-21 00:50:00,35059825,Centro,Presencial,5,3,REM-CEL-XXL,2,13673.12,28029.9,10.0,56059.8
2871,2024-04-08 22:50:00,32199028,Tienda Online,Web,4,2,MUS-AZU-XXL,1,12928.22,32320.56,,32320.56
2871,2024-04-08 22:50:00,32199028,Tienda Online,Web,4,2,CAM-BEI-S,1,14680.23,36700.58,,36700.58
2872,2025-10-20 07:31:00,30873468,Norte,Presencial,6,4,REM-VIO-XXL,1,13071.19,32677.97,,32677.97
2872,2025-10-20 07:31:00,30873468,Norte,Presencial,6,4,CAM-CEL-XL,2,14680.23,36700.58,,73401.16
2872,2025-10-20 07:31:00,30873468,Norte,Presencial,6,4,CHU-NEG-XXL,1,13529.35,30441.04,2.0,30441.04
2872,2025-10-20 07:31:00,30873468,Norte,Presencial,6,4,REM-BLA-S,1,13071.19,32677.97,,32677.97
2873,2025-03-14 03:36:00,39263324,Shopping,Presencial,10,2,SWE-AZU-S,1,13010.13,32525.33,,32525.33
2873,2025-03-14 03:36:00,39263324,Shopping,Presencial,10,2,REM-VIO-L,1,13071.19,32677.97,,32677.97
2874,2024-12-20 02:00:00,27808512,Tienda Online,Web,4,1,SWE-MAR-unico,1,13010.13,32525.33,,32525.33
2874,2024-12-20 02:00:00,27808512,Tienda Online,Web,4,1,REM-VIO-L,1,13071.19,32677.97,,32677.97
2875,2025-04-28 21:07:00,19446043,Tienda Online,Web,10,5,CAM-BEI-M,1,14680.23,36700.58,,36700.58
2875,2025-04-28 21:07:00,19446043,Tienda Online,Web,10,5,JOG-ÍND-XL,1,16544.66,41361.66,,41361.66
2875,2025-04-28 21:07:00,19446043,Tienda Online,Web,10,5,BUZ-NEG-unico,1,11827.69,24246.77,10.0,24246.77
2876,2024-08-14 15:21:00,23902095,Norte,Presencial,10,1,SWE-AZU-M,1,13010.13,32525.33,,32525.33
2876,2024-08-14 15:21:00,23902095,Norte,Presencial,10,1,GOR-GRI-unico,1,11486.7,28716.74,,28716.74
2876,2024-08-14 15:21:00,23902095,Norte,Presencial,10,1,CHU-NEG-unico,1,13529.35,33823.38,,33823.38
2877,2024-03-30 09:49:00,10630650,Tienda Online,Web,2,2,JOG-ÍND-M,2,16544.66,41361.66,,82723.32
2878,2024-07-10 06:03:00,29674861,Centro,Presencial,6,4,GOR-GRI-S,1,11486.7,28716.74,,28716.74
2879,2024-09-14 06:28:00,38531078,Norte,Presencial,4,3,JEA-NEG-XXL,1,8748.58,21871.44,,21871.44
2879,2024-09-14 06:28:00,38531078,Norte,Presencial,4,3,CIN-ROS-S,1,13257.96,33144.89,,33144.89
2879,2024-09-14 06:28:00,38531078,Norte,Presencial,4,3,CIN-MAR-M,1,13257.96,33144.89,,33144.89
2880,2025-08-25 03:10:00,30090967,Tienda Online,Web,3,2,SWE-MAR-S,1,13010.13,32525.33,,32525.33
2881,2025-10-06 05:07:00,16504916,Tienda Online,Web,7,4,CHU-NEG-unico,1,13529.35,33823.38,,33823.38
2881,2025-10-06 05:07:00,16504916,Tienda Online,Web,7,4,SWE-MAR-S,1,13010.13,32525.33,,32525.33
2882,2025-04-01 18:36:00,28731761,Centro,Presencial,2,4,CAM-BLA-L,1,14680.23,36700.58,,36700.58
2882,2025-04-01 18:36:00,28731761,Centro,Presencial,2,4,REM-TUR-S,1,13673.12,28029.9,10.0,28029.9
2883,2025-11-12 14:26:00,20565131,Norte,Presencial,6,2,JOG-ÍND-XL,1,16544.66,41361.66,,41361.66
2883,2025-11-12 14:26:00,20565131,Norte,Presencial,6,2,JOG-CEL-XXL,1,16544.66,33916.56,9.0,33916.56
2883,2025-11-12 14:26:00,20565131,Norte,Presencial,6,2,BUZ-NEG-XL,1,11827.69,29569.23,,29569.23
2883,2025-11-12 14:26:00,20565131,Norte,Presencial,6,2,SWE-MAR-L,1,13010.13,32525.33,,32525.33
2884,2025-03-07 21:46:00,14598388,Tienda Online,Web,3,2,JOG-CEL-unico,1,16544.66,41361.66,,41361.66
2884,2025-03-07 21:46:00,14598388,Tienda Online,Web,3,2,GOR-ROJ-S,1,11486.7,28716.74,,28716.74
2884,2025-03-07 21:46:00,14598388,Tienda Online,Web,3,2,CHU-VER-XL,2,13529.35,33823.38,,67646.76
2884,2025-03-07 21:46:00,14598388,Tienda Online,Web,3,2,CHU-NEG-S,1,13529.35,33823.38,,33823.38
2885,2024-07-24 11:21:00,34359226,Norte,Presencial,6,4,CIN-MAR-XL,2,13257.96,33144.89,,66289.78
2886,2025-01-10 03:41:00,38902901,Norte,Presencial,7,4,GOR-GRI-L,1,11486.7,28716.74,,28716.74
2886,2025-01-10 03:41:00,38902901,Norte,Presencial,7,4,JOG-CEL-XL,2,16544.66,41361.66,,82723.32
2886,2025-01-10 03:41:00,38902901,Norte,Presencial,7,4,JOG-AZU-XXL,1,16544.66,41361.66,,41361.66
2887,2025-02-25 00:25:00,15354748,Norte,Presencial,4,2,JEA-LAV-M,1,8748.58,21871.44,,21871.44
2887,2025-02-25 00:25:00,15354748,Norte,Presencial,4,2,JOG-AZU-L,1,16544.66,41361.66,,41361.66
2888,2025-06-12 08:44:00,14792233,Centro,Presencial,2,2,MUS-AZU-XXL,1,12928.22,32320.56,,32320.56
2888,2025-06-12 08:44:00,14792233,Centro,Presencial,2,2,CHU-NEG-XL,1,13529.35,33823.38,,33823.38
2889,2025-10-11 12:34:00,18818897,Tienda Online,Web,8,2,CAM-BEI-S,1,14680.23,33030.52,2.0,33030.52
2889,2025-10-11 12:34:00,18818897,Tienda Online,Web,8,2,CHU-VER-XL,1,13529.35,33823.38,,33823.38
2890,2024-08-07 01:57:00,39738000,Centro,Presencial,8,5,CIN-MAR-S,1,13257.96,33144.89,,33144.89
2890,2024-08-07 01:57:00,39738000,Centro,Presencial,8,5,JEA-LAV-S,1,8748.58,21871.44,,21871.44
2891,2024-05-26 04:09:00,28669062,Centro,Presencial,4,5,GOR-ROJ-S,1,11486.7,27916.74,12.0,27916.74
2891,2024-05-26 04:09:00,28669062,Centro,Presencial,4,5,REM-CEL-unico,1,13673.12,34182.8,,34182.8
2891,2024-05-26 04:09:00,28669062,Centro,Presencial,4,5,GOR-ROJ-S,2,11486.7,28716.74,,57433.48
2892,2025-02-07 04:32:00,32199028,Norte,Presencial,1,3,CIN-MAR-M,1,13257.96,33144.89,,33144.89
2892,2025-02-07 04:32:00,32199028,Norte,Presencial,1,3,SWE-AZU-S,1,13010.13,32525.33,,32525.33
2892,2025-02-07 04:32:00,32199028,Norte,Presencial,1,3,CAM-BLA-L,1,14680.23,36700.58,,36700.58
2892,2025-02-07 04:32:00,32199028,Norte,Presencial,1,3,JEA-NEG-unico,1,8748.58,21871.44,,21871.44
2892,2025-02-07 04:32:00,32199028,Norte,Presencial,1,3,GOR-ROJ-XXL,1,11486.7,28716.74,,28716.74
2893,2025-05-25 13:45:00,22195628,Norte,Presencial,1,5,MUS-CEL-M,1,12928.22,32320.56,,32320.56
2893,2025-05-25 13:45:00,22195628,Norte,Presencial,1,5,JOG-AZU-XL,1,16544.66,41361.66,,41361.66
2893,2025-05-25 13:45:00,22195628,Norte,Presencial,1,5,JOG-AZU-L,1,16544.66,41361.66,,41361.66
2893,2025-05-25 13:45:00,22195628,Norte,Presencial,1,5,CHU-NEG-XXL,1,13529.35,33823.38,,33823.38
2893,2025-05-25 13:45:00,22195628,Norte,Presencial,1,5,JEA-NEG-L,1,8748.58,21871.44,,21871.44
2894,2025-12-01 00:09:00,12462702,Norte,Presencial,5,5,MUS-CEL-unico,1,12928.22,32320.56,,32320.56
2894,2025-12-01 00:09:00,12462702,Norte,Presencial,5,5,CIN-ROS-S,1,13257.96,33144.89,,33144.89
2894,2025-12-01 00:09:00,12462702,Norte,Presencial,5,5,GOR-GRI-M,1,11486.7,28716.74,,28716.74
2894,2025-12-01 00:09:00,12462702,Norte,Presencial,5,5,CHU-NEG-M,1,13529.35,33823.38,,33823.38
2894,2025-12-01 00:09:00,12462702,Norte,Presencial,5,5,JEA-LAV-M,1,8748.58,21871.44,,21871.44
2895,2025-10-10 14:34:00,16504916,Tienda Online,Web,8,5,JOG-CEL-L,1,16544.66,41361.66,,41361.66
2895,2025-10-10 14:34:00,16504916,Tienda Online,Web,8,5,JEA-NEG-XXL,1,8748.58,21871.44,,21871.44
2895,2025-10-10 14:34:00,16504916,Tienda Online,Web,8,5,CHU-NEG-M,1,13529.35,33823.38,,33823.38
2895,2025-10-10 14:34:00,16504916,Tienda Online,Web,8,5,CAM-BEI-S,1,14680.23,36700.58,,36700.58
2896,2025-02-26 18:26:00,29812600,Centro,Presencial,3,5,CAM-CEL-unico,1,14680.23,36700.58,,36700.58
2896,2025-02-26 18:26:00,29812600,Centro,Presencial,3,5,CIN-TUR-XL,1,13257.96,33144.89,,33144.89
2896,2025-02-26 18:26:00,29812600,Centro,Presencial,3,5,JEA-NEG-M,1,8748.58,21871.44,,21871.44
2897,2024-09-14 14:41:00,29174891,Centro,Presencial,2,4,SWE-AZU-M,1,13010.13,32525.33,,32525.33
